title,originallink,link,description,pubDate
"[더벨][공<b>기업</b> 재무 점검]KOMIR, 광물자원공사 '자본잠식' 꼬리표",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407241345318240108279,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407241345318240108279,"2021년 두 회사의 통합으로 광물자원공사의 파산은 막았지만, 또 다른 <b>부실기업</b>이 만들어지고 있는 모습이다. ◇한국광해관리공단 통합 전 '무차입' KOMIR는 1967년 국내외 광물자원 개발과 광물자원산업 육성... ","Thu, 01 Aug 2024 08:28:00 +0900"
거래정지 상장사 적체 심각…높아지는 기간 단축 필요성,https://www.dailian.co.kr/news/view/1390616/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002857363?sid=101,<b>기업</b>의 <b>부실</b> 징후에도 즉각 퇴출하기보다 개선 기회를 주는 것은 개인투자자를 보호하기 위해서지만 해당 기한이 무한정 길어지면서 오히려 투자자들의 피해를 키우고 있다는 지적이 나오고 있다. 1일 한국거래소에... ,"Thu, 01 Aug 2024 07:00:00 +0900"
"‘티메프’의 경고, 다가올 이커머스의 시간 [데스크 창]",https://www.kukinews.com/article/view/kuk202408010008,https://www.kukinews.com/article/view/kuk202408010008,그러나 18년이 지난 지금 밝혀진 그의 세계 진출 방식은 <b>부실기업</b>들을 모아 덩치를 키운 뒤 자회사를 상장시키는 꼼수에 불과했다. 얼마 전 국회에서 ‘글로벌 진출로 문제를 해결하려 했다’는 궤변에 가까운 그의... ,"Thu, 01 Aug 2024 06:02:00 +0900"
"[사설] 최소한의 윤리의식도 없는 구영배, '테라' 권도형과 뭐가 다른가",https://www.hankyung.com/article/2024073128721,https://n.news.naver.com/mnews/article/015/0005016770?sid=110,별다른 자기 자본 없이 지분 교환을 통해 <b>부실기업</b>(티메프)을 인수한 뒤 여기서 나오는 판매대금을 돌려막기하며 버티는 식이었다. 현금 부족을 메우기 위해 상품권을 헐값에 팔기도 했다. 겉으로는 잘 돌아가는 것처럼... ,"Thu, 01 Aug 2024 00:32:00 +0900"
법원 '티몬·위메프' 전 자산 동결…전북 중소판매자(채권자) 줄도산 우...,http://www.domin.co.kr/news/articleView.html?idxno=1479203,http://www.domin.co.kr/news/articleView.html?idxno=1479203,이커머스 <b>기업</b>의 <b>부실</b>이 엄청난 쓰나미로 전북 경제를 휩쓸고 지나갈 수 있다는 분석이 나오고 있다. 전북자치도와 경진원의 프로모션에 참여했던 A 중소<b>기업</b> 대표는 &quot;전북자치도에서 지원하는 경영안전자금을... ,"Wed, 31 Jul 2024 20:06:00 +0900"
제2의 '티메프' 될라... 11번가·G마켓에 떨어진 과제 산적,https://www.pressman.kr/news/articleView.html?idxno=83311,https://www.pressman.kr/news/articleView.html?idxno=83311,특히 이번 티몬과 위메프는 '판매 대금 돌려막기'로 <b>기업</b> <b>부실</b>을 부추겼다. 판매자 중개 역할을 하는 이커머스는 입점 판매자가 상품을 등록하면 소비자는 등록된 상품을 해당 이커머스를 통해 결제한다. 해당 결제금은... ,"Wed, 31 Jul 2024 18:46:00 +0900"
"[위클리오늘] 삼부토건, <b>기업</b> 존폐 기로?···금융당국, &quot;삼부 내일 체...",http://www.weeklytoday.com/news/articleView.html?idxno=642435,http://www.weeklytoday.com/news/articleView.html?idxno=642435,"여기에 지난해 기준 4년 연속 순손실(누적손실 2200억원)을 기록 중이었고 일부 자본잠식(자본금 2042억원, 총자본 1021억원, 자본잠식률 50%), 부채비율은 403%에 달하는 <b>부실기업</b>이었다. 현재는 올 1분기 기준 부채비율 422... ","Wed, 31 Jul 2024 18:18:00 +0900"
무자본으로 <b>부실기업</b> M&amp;A…모래성처럼 무너진 '큐텐 왕국',https://www.hankyung.com/article/2024073128221,https://n.news.naver.com/mnews/article/015/0005016642?sid=101,"<b>부실기업</b>을 사들이는 데 자금이 크게 들어가지도 않았다. 큐익스프레스 지분을 내주고, e커머스 기업 지분을 받는 지분 교환 구조를 짰기 때문이다. 큐익스프레스와 인수 대상 기업이 비상장사인 탓에 정확한 인수... ","Wed, 31 Jul 2024 17:51:00 +0900"
`티메프 불똥` 끄려다 온라인 플랫폼 다 태울라,https://www.dt.co.kr/contents.html?article_no=2024073102109931044008&ref=naver,https://n.news.naver.com/mnews/article/029/0002891884?sid=105,티메프 사태의 원인 제공은 싱가포르 기반의 이커머스 <b>기업</b>인 큐텐의 <b>부실</b>한 운영인데 실상 규제는 국내 사업자가 받게 되는 것이다. 오히려 이번 사태가 발생한 뒤 국내 <b>기업</b>인 네이버페이와 11번가는 빠른 정산주기로... ,"Wed, 31 Jul 2024 16:23:00 +0900"
'티메프 쇼크'에 울고 웃는 <b>기업</b>들…파장 어디까지,http://www.m-i.kr/news/articleView.html?idxno=1145334,http://www.m-i.kr/news/articleView.html?idxno=1145334,"PG(전자지급결제대행)사는 울며 겨자먹기로 가맹점 리스크 관리에 나서고 있으며, 이커머스 업계는 우량 기업과 <b>부실 기업</b> 간의 옥석가리기가 불가피할 전망이다. 오프라인 업체들은 온라인 시장의 신뢰도 하락과 추석... ","Wed, 31 Jul 2024 15:52:00 +0900"
"법원, 도급순위 99위 한국건설 회생 절차 개시 결정",https://www.news1.kr/local/gwangju-jeonnam/5497277,https://n.news.naver.com/mnews/article/421/0007700325?sid=102,"2005년에는 한국아델리움 브랜드를 론칭해 광주에서 인지도와 선호도를 크게 올리는데 성공했지만, 2009년 글로벌 금융위기의 타격을 받으면서 정부의 <b>부실기업</b> 솎아내기에서 워크아웃 대상 기업으로 지정되기도 했다.","Wed, 31 Jul 2024 15:47:00 +0900"
낮고 느슨한 이커머스 시장…구영배 욕망 키웠다,https://www.newspim.com/news/view/20240731000833,https://www.newspim.com/news/view/20240731000833,구 대표는 <b>부실 기업</b>을 인수하거나 판매대금을 쌈짓돈처럼 사용하더라도 이를 제재할 수단이 없다는 점을 파악하고 있었던 것이란 관측이다. 구영배 대표는 현재 증발한 판매대금의 행방에 대해서는 입을 닫고 있지만... ,"Wed, 31 Jul 2024 15:18:00 +0900"
&quot;무능이 낳은 참사&quot;···국회로 간 티메프가 남긴 숙제들,http://news.mt.co.kr/mtview.php?no=2024073113593599206,https://n.news.naver.com/mnews/article/008/0005071249?sid=100,"강훈식 민주당 의원은 &quot;이 사건은 큐텐이 <b>부실</b>한 <b>기업</b>을 인수하고 (물류 자회사) 큐익스프레스를 미국 나스닥에 상장해 돈을 벌려다 실패한 것&quot;이라고 했다. 금감원, 티메프와 MOU 맺었지만 유명무실···김남근 &quot;금감원도... ","Wed, 31 Jul 2024 14:40:00 +0900"
“한시가 급하다” MG손보 매각 재공고…예보 자금 지원 더 늘어난다,https://news.heraldcorp.com/view.php?ud=20240731050545,https://n.news.naver.com/mnews/article/016/0002343479?sid=101,투자자들이 <b>부실기업</b>에 자금을 넣는 것을 부담스러워한 것으로 알려졌다. 시장에서 평가하고 원매자들이 원하는 MG손보의 매각가는 약 2000억~3000억원대로 추정된다. 문제는 MG손보를 인수한 후 정상화 과정까지의 자금... ,"Wed, 31 Jul 2024 14:23:00 +0900"
"채권·자산 동결된 티메프, 자율구조조정 유력하다는데",https://cwn.kr/article/1065588223732731,https://cwn.kr/article/1065588223732731,<b>부실기업</b>이 기업회생과 자율구조조정을 동시에 신청한 경우 자율구조조정이 우선 고려되는 이유에서다. 앞서 두 회사는 구조조정 펀드 등을 통한 자금조달을 추진하겠다는 뜻을 밝혔고 두 회사의 모회사인 큐텐 구영배... ,"Wed, 31 Jul 2024 14:06:00 +0900"
금융·안보·수사·의료 …‘국민 안전’ 곳곳에 구멍,https://www.naeil.com/news/read/518623?ref=naver,https://www.naeil.com/news/read/518623?ref=naver,모회사인 큐텐에서 위시 인수자금으로 소비자가 결제한 대금을 불법적으로 사용했을 가능성이 드러나면서 <b>부실 기업</b>에 대한 공정위의 인수합병 승인과 자본잠식상태의 온라인플랫폼에 대한 금융당국의 부실 감독이 도마... ,"Wed, 31 Jul 2024 13:10:00 +0900"
'티메프 사태'는 다단계 사기? 한겨레 &quot;정부는 지금까지 뭘 했나&quot;,https://www.mediatoday.co.kr/news/articleView.html?idxno=319899,https://n.news.naver.com/mnews/article/006/0000125251?sid=101,한겨레는 &quot;<b>부실기업</b>의 <b>부실기업</b> 인수를 승인한 꼴&quot;이라고 지적했다. 공정위는 이번 사태가 기본적으로 '민사상 채무불이행'이라 공정거래법 적용이 어렵다는 입장을 냈다. 이에 한겨레는 &quot;(공정위가) 두 회사가 판매대금... ,"Wed, 31 Jul 2024 12:14:00 +0900"
[더벨][이사회 모니터]민경욱 한국거래소 부이사장 합류…코스닥 선진화...,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407291118182800104392,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407291118182800104392,2019년부터는 <b>부실기업</b>의 원활한 퇴출을 위해 신설된 코스닥 상장관리부의 부서장을 맡아 상장적격성 실질심사의 기틀을 마련한 바 있다. 거래소 전반적 운영에 대한 경험도 지녔다. 경영지원본부 전략기획부장... ,"Wed, 31 Jul 2024 09:18:00 +0900"
"[더벨][IB 풍향계]'공개매수 압도' NH증권, 패키지딜 트랙레코드 '착착'",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407291609421880107920,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407291609421880107920,"특히 올해 거래소의 <b>부실기업</b> 증시 퇴출 기조에 따라 선제적으로 상장폐지 등을 목적으로 한 공개매수를 타진하는 기업들도 많은 편이다. 올들어서도 쌍용씨앤이, 락앤락, 제이시스메디칼 등이 공개매수 후 상장폐지를... ","Wed, 31 Jul 2024 09:18:00 +0900"
[더벨][thebell note]징후 없는 파산은 없다,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407251520303920104382,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202407251520303920104382,일각에선 상장뿐 아니라 <b>부실기업</b>을 퇴출하는 활동에도 힘써야 한다는 목소리도 나온다. 상장 문턱만 높여선 미래 가치가 높은 기업의 자금 조달 기회까지 박탈할 수 있다는 우려에서다. 국내 1세대 이커머스 기업의... ,"Wed, 31 Jul 2024 09:02:00 +0900"
"[굿모닝경제] 4년 만에 동결 / 연금 고령층 800만 돌파 / 스팸 문자 2,30...",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5045997,https://n.news.naver.com/mnews/article/057/0001832937?sid=101,===================== 주식 스팸 문자를 대량으로 뿌려 <b>부실기업</b>의 주가를 띄운 리딩방 업체 직원 A씨가 구속됐습니다. A씨는 코스닥 상장사인 한 업체의 주가 부양을 위해 근거 없는 호재성 풍문이 담긴 주식 스팸 문자... ,"Wed, 31 Jul 2024 07:58:00 +0900"
티메프 사태에 힘 받는 플랫폼 규제론…업계는 '좌불안석',https://www.newsis.com/view/NISX20240730_0002831345,https://n.news.naver.com/mnews/article/003/0012699362?sid=105,"플랫폼 업계 한 관계자는 &quot;티몬, 위메프 사태는 큐텐의 재무구조 <b>부실</b>함으로 인해 소비자 피해가 발생한 것&quot;이라며 &quot;공정위나 야당 주도의 플랫폼 규제가 이런 <b>기업</b> <b>부실</b>의 문제를 잡을 수 없을 뿐더러 플랫폼의 반칙 행위를... ","Wed, 31 Jul 2024 06:01:00 +0900"
“글로벌만 가면 해결” 망상에 빠진 구영배… 티메프 시스템 완전히 망...,https://biz.chosun.com/distribution/channel/2024/07/31/OUGFKO2IWBCPTDEPOHOQ22VFRY/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001008756?sid=101,<b>부실기업</b> 껴안은 건 엑시트 위한 ‘사기극’ 구 대표는 “최종 책임은 기업을 잘못 운영한 저(에게 있다)”라며 “제가 가진 100%를 동원하겠다”고 했다. 동원할 수 있는 그룹의 시재(時在) 800억원에 본인이 가진 큐텐... ,"Wed, 31 Jul 2024 06:01:00 +0900"
"[우보세]깨진 유리창, 코리아 디스카운트",http://news.mt.co.kr/mtview.php?no=2024073010590011126,https://n.news.naver.com/mnews/article/008/0005070950?sid=101,"여기에 더해 국내 <b>기업</b>들의 <b>부실</b>한 펀더멘탈(기초체력)과 무분별한 분할 상장, <b>부실</b>한 감시 체계, 이에 반해 너무나 엄격해 <b>기업</b>의 유연성마저 해치는 조세제도 등 다양한 환경이 코리아 디스카운트를 불러온 복합적... ","Wed, 31 Jul 2024 05:53:00 +0900"
'회생과 파산 사이'… 갈림길 위에 선 티메프,https://www.joongboo.com/news/articleView.html?idxno=363664975,https://www.joongboo.com/news/articleView.html?idxno=363664975,업계 한 관계자는 &quot;큐텐과 티몬·이메프가 생존을 위한 마지막 수단으로 <b>기업</b>회생 절차 신청을 한 것으로 이해한다&quot;면서도 &quot;천문학적 규모의 손실이 누적된 <b>부실</b>한 <b>기업</b> 체질과 결코 우호적이지 않은 이커머스 업황... ,"Tue, 30 Jul 2024 21:32:00 +0900"
"큐텐, '티메프' 해결 능력 '의문'···당국 관리감독 구멍 '질타'(종합)",http://www.seoulfn.com/news/articleView.html?idxno=527896,http://www.seoulfn.com/news/articleView.html?idxno=527896,◇'독' 된 <b>부실기업</b> 문어발식 인수···사라진 '판매대금' 이번 티몬·위메프 정산 지연 사태는 자본잠식 기업들에 대한 큐텐그룹의 무리한 인수합병에서 비롯됐다는 분석이다. 2010년 설립된 큐텐그룹은 2022년 9월 티몬을... ,"Tue, 30 Jul 2024 20:05:00 +0900"
"티몬, 위메프… <b>부실기업</b> M&amp;A와 어긋난 나스닥 드림 [視리즈]",https://www.thescoop.co.kr/news/articleView.html?idxno=302788,https://n.news.naver.com/mnews/article/665/0000003427?sid=101,큐텐이 인수한 기업 대부분 <b>부실기업</b>이었기 때문이다. ■ <b>부실기업</b> 줄줄이 인수 = 큐텐이 가장 먼저 인수한 티몬부터 살펴보자. 당시 티몬은 '소셜커머스 3총사(쿠팡‧위메프‧티몬)'란 위상을 잃은 지 오래였다.... ,"Tue, 30 Jul 2024 19:32:00 +0900"
[기획] `具탐욕`이 1조 티메프 참사 불렀다,https://www.dt.co.kr/contents.html?article_no=2024073102100151064001&ref=naver,https://n.news.naver.com/mnews/article/029/0002891635?sid=101,"강훈식 더불어민주당 의원은 &quot;큰 폭의 할인을 통해 매출을 올리고 돈을 모아서 <b>부실 기업</b>들을 인수하고, 나스닥 사장을 통해 돈을 벌려다가 실패한 게 이 사건 전말의 핵심&quot;이라고 말했다. 그런데도 구 대표는 &quot;현재... ","Tue, 30 Jul 2024 19:00:00 +0900"
[이슈] '국민 사기꾼'된 구영배…길 잃은 '티메프 사태' 해결안,http://theviewers.co.kr/View.aspx?No=3318428,http://theviewers.co.kr/View.aspx?No=3318428,"■판매 대금으로 인수한 '위시', 대표 3인 모두 몰랐던 재무구조 문제는 구 대표가 <b>부실</b>한 <b>기업</b>을 인수하면서 들인 돈이 '0원'이었다는 점이었다. 실제 큐텐그룹은 지난 4월 미국의 이커머스 위시를 약 2300억원에 사들였다.... ","Tue, 30 Jul 2024 18:36:00 +0900"
"[사설] 티몬·위메프 사태, 도대체 지금까지 정부는 뭘했나",https://www.hani.co.kr/arti/opinion/editorial/1151448.html,https://n.news.naver.com/mnews/article/028/0002700460?sid=110,"<b>부실기업</b>의 <b>부실기업</b> 인수를 승인한 꼴이다. 이후에도 공정위는 티몬과 위메프의 정산 지연에 대해 기본적으로 민사 문제라며 나 몰라라 했고, 두 회사가 판매대금 정산을 미루면서 시스템 오류라는 거짓 핑계를 댈 때도... ","Tue, 30 Jul 2024 18:28:00 +0900"
"다 내놓겠다던 구영배…&quot;800억 동원 가능, 당장은 투입 안돼&quot;",https://www.hankyung.com/article/2024073099851,https://n.news.naver.com/mnews/article/015/0005016124?sid=101,"강훈식 더불어민주당 의원은 “큰 폭의 할인을 통해 매출을 올리고 돈을 모아 <b>부실 기업</b>들을 인수하고, 나스닥시장 상장을 통해 돈을 벌려다가 실패한 게 이 사건의 전말”이라고 했다. 윤석열 대통령은 이날 티몬... ","Tue, 30 Jul 2024 17:47:00 +0900"
"[단독] &quot;빚 못 갚겠다&quot; 기습 회생 신청에...檢, 티메프 사기죄 칼 뺐다",https://www.joongang.co.kr/article/25267221,https://n.news.naver.com/mnews/article/025/0003376715?sid=102,유통업계 관계자는 “상장 계획이 어그러지며 원래도 <b>부실</b>했던 인수 <b>기업</b>들의 재무상태가 연쇄적으로 악화한 것”이라고 설명했다. 큐텐은 지난해 4월 티몬의 조직 개편을 통해 기술본부를 큐텐으로 통합하고 두 달... ,"Tue, 30 Jul 2024 17:40:00 +0900"
"국회 산자중기위 &quot;중기부, 티메프 사태 대응 무성의&quot; 질타",https://www.newsworks.co.kr/news/articleView.html?idxno=760849,https://www.newsworks.co.kr/news/articleView.html?idxno=760849,국회 산업통상자원중소벤처<b>기업</b>위원회는 30일 티몬과 위메프 정산 지연사태와 관련해 중소벤처<b>기업</b>부의 대응이 <b>부실</b>하다고 질타했다. 국회 산자중기위는 이날 전체회의를 열고 중기부 소관 업무보고를 진행했다. 이... ,"Tue, 30 Jul 2024 17:28:00 +0900"
티몬·위메프 미정산 사태에 쌍심지 켠 與野… 구영배 &quot;800억원 동원 가...,http://www.metroseoul.co.kr/article/20240730500625,http://www.metroseoul.co.kr/article/20240730500625,"여야 정무위원들은 구 대표가 큐텐의 싱가포르 기반 물류 자회사인 큐텐익스프레스의 나스닥 상장을 위해 <b>부실</b>한 <b>기업</b>을 인수하고 무리한 경영을 하는 등 '무리수'를 둔 것이라고 입을 모아 질타했다. 또, 구 대표의 증언과... ","Tue, 30 Jul 2024 16:34:00 +0900"
"[단독]티메프, 1000억원 투자 확보에 20% 예치 약속했었다",http://news.mt.co.kr/mtview.php?no=2024073015364261466,https://n.news.naver.com/mnews/article/008/0005070723?sid=100,위메프는 지난 2020년부터 자본잠식 상태에 빠졌고 티몬은 2019~2022년 줄곧 영업손실을 본데다 2022년 기준 자산 대비 부채가 5배에 달하는 등 두 <b>기업</b> 모두 경영<b>부실</b>이 일찌감치 지적됐었다. 이에 금감원은... ,"Tue, 30 Jul 2024 15:40:00 +0900"
[뉴스퀘어 2PM] 티몬·위메프 미정산 사태 국회 현안 질의,https://www.ytn.co.kr/_ln/0103_202407301524079050,https://n.news.naver.com/mnews/article/052/0002067909?sid=102,"그렇다면 이거는 단순하게 유동성 위기에서 불거진 단순한 채무<b>부실</b>, <b>기업</b>의 부실화의 문제가 아니라 의도적이고 계획적인 범죄행위가 될 수 있는 겁니다. 즉 어찌 보면 갚을 수도 없는 상황에서 아주 쉽게 생각하면 갚을... ","Tue, 30 Jul 2024 15:24:00 +0900"
"5대 은행, 상반기 <b>기업</b> <b>부실</b>채권 2.4조 처분했지만…연체율 상승 지속",http://www.press9.kr/news/articleView.html?idxno=59872,http://www.press9.kr/news/articleView.html?idxno=59872,30일 금융권에 따르면 국민·신한·하나·우리·농협 5대 은행 기준 올 상반기에 상·매각한 <b>기업</b><b>부실</b>채권은 약 2조4664억원 규모로 전년도와 비교해 78% 증가했다. 2022년 상반기(5314억원)와 비교 하면 2년 새 5배... ,"Tue, 30 Jul 2024 14:56:00 +0900"
"골프존, 개인정보유출 리스크에 실적도 부진···목표가 하향",http://www.koreastocknews.com/news/articleView.html?idxno=102287,http://www.koreastocknews.com/news/articleView.html?idxno=102287,"한편, 골프존은 지난해 11월 회원 및 직원 221만 명의 이름과 전화번호, 생년월일 같은 개인정보가 다크웹에 올라 개인정보 유출로 인한 <b>기업</b>리스크 관리가 <b>부실</b>하다는 지적을 받고 있다. 당시 개인정보보호위원회는... ","Tue, 30 Jul 2024 14:16:00 +0900"
"티몬·위메프, 회생절차 신청…큐텐의 자구책이 생존 열쇠",https://www.businessplus.kr/news/articleView.html?idxno=66181,https://www.businessplus.kr/news/articleView.html?idxno=66181,업계 한 관계자는 &quot;큐텐과 티메프가 생존을 위한 마지막 수단으로 <b>기업</b>회생 절차 신청을 한 것으로 이해한다&quot;면서도 &quot;천문학적 규모의 손실이 누적된 <b>부실</b>한 <b>기업</b> 체질과 결코 우호적이지 않은 이커머스 업황 등을 볼 때... ,"Tue, 30 Jul 2024 14:00:00 +0900"
흑자 살림 인천국제공항공사… 자회사 <b>부실</b>엔 ‘뒷짐’,https://www.skyedaily.com/news/news_view.html?ID=241368,https://www.skyedaily.com/news/news_view.html?ID=241368,부채비율은 기업이 갖고 있는 자산 중 부채의 비중을 나타내는 비율로 <b>부실기업</b> 판단의 잣대로 활용될 수 있다. 일반적으로 부채비율 200%가 넘는 기업은 재무구조가 비교적 부실한 것으로 판단한다.... ,"Tue, 30 Jul 2024 13:02:00 +0900"
"큐텐 구영배, '사재' 털겠다더니 티메프 회생 신청...혈세 투입 우려",https://www.thepublic.kr/news/articleView.html?idxno=231068,https://www.thepublic.kr/news/articleView.html?idxno=231068,"전문가들 사이에선 상장 주식도 주가가 떨어지면 매각이 쉽지 않은 반면, 큐텐과 큐익스프레스 둘 다 <b>부실기업</b>이라 지분 매각 실현가능성은 희박해 보인다는 평이 나온다. 실제로 티몬과 위메프는 큐텐에 인수되기... ","Tue, 30 Jul 2024 12:16:00 +0900"
"'회생이냐, 파산이냐' 갈림길 선 티메프…자구책 가능할까",https://news.sbs.co.kr/news/endPage.do?news_id=N1007742985&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001176833?sid=101,업계 한 관계자는 &quot;큐텐과 티메프가 생존을 위한 마지막 수단으로 <b>기업</b>회생 절차 신청을 한 것으로 이해한다&quot;면서도 &quot;천문학적 규모의 손실이 누적된 <b>부실</b>한 <b>기업</b> 체질과 결코 우호적이지 않은 이커머스 업황 등을 볼 때... ,"Tue, 30 Jul 2024 12:06:00 +0900"
사태해결 의지 있나? 앞뒤 안 맞는 구영배 ‘피해자만 피눈물’,http://www.fntimes.com/html/view.php?ud=202407301047592627b5b890e35c_18,http://www.fntimes.com/html/view.php?ud=202407301047592627b5b890e35c_18,"기업으로서 제대로 된 기능을 하고, 미래가 있어야 이를 활용한 자금조달을 할 수 있겠지만, 현재로선 큐텐 내 회사들이 <b>부실기업</b>으로 평가받는 만큼 지분 매각 실현 가능성도 희박하다. 큐텐의 자금사정도 빠듯하다.... ","Tue, 30 Jul 2024 12:02:00 +0900"
'제2 파두 사태' 막는다…신규 상장사 분·반기 보고서 제출 의무화,https://biz.sbs.co.kr/article_hub/20000184448?division=NAVER,https://n.news.naver.com/mnews/article/374/0000395224?sid=101,"이미 3년 전에 추진됐으나, 국회 문턱을 넘지 못한 바 있는데요. 이후 기술특례<b>기업</b>의 <b>부실</b> 우려가 커졌고 신규 상장사에 대한 공시 강화와 투자자 보호 목소리가 커진 만큼 처리 요구는 높은 편입니다. SBS Biz 지웅배 입니다.","Tue, 30 Jul 2024 11:56:00 +0900"
"분노한 피해자들, 릴레이 1인 시위 이어 대규모 집회",https://www.munhwa.com/news/view.html?no=2024073001070407207001,https://n.news.naver.com/mnews/article/021/0002651480?sid=101,금융당국 등 정부에는 <b>부실기업</b>에 대한 철저한 관리·감독과 신속한 수사를 촉구한다. 앞서 지난 28일 티메프 피해자 30여 명은 큐텐의 서울 강남구 역삼동 서울사무소 앞에서 환불을 촉구하는 우산 시위를 벌였다. 이날... ,"Tue, 30 Jul 2024 11:54:00 +0900"
"'회생이냐, 파산이냐' 갈림길 선 티메프…자구책 가능할까",https://www.yna.co.kr/view/AKR20240730074500030?input=1195m,https://n.news.naver.com/mnews/article/001/0014840307?sid=101,업계 한 관계자는 &quot;큐텐과 티메프가 생존을 위한 마지막 수단으로 <b>기업</b>회생 절차 신청을 한 것으로 이해한다&quot;면서도 &quot;천문학적 규모의 손실이 누적된 <b>부실</b>한 <b>기업</b> 체질과 결코 우호적이지 않은 이커머스 업황 등을 볼 때... ,"Tue, 30 Jul 2024 11:50:00 +0900"
스팸 2300만 건 보내고 주가조작 후 상폐...리딩방 관계자 구속,https://www.hankookilbo.com/News/Read/A2024073011010005654?did=NA,https://n.news.naver.com/mnews/article/469/0000815047?sid=101,주식 스팸 문자를 대량으로 뿌려 <b>부실기업</b>의 주가를 인위적으로 띄운 리딩방(메신저 등을 통해 특정 주식 종목을 추천하는 행위) 업체 직원이 구속됐다. 금융감독원 자본시장특별사법경찰(특사경)은 자본시장법 위반... ,"Tue, 30 Jul 2024 11:23:00 +0900"
'찬밥' 코스닥 투자자 외면…거래대금 연일 연저점,https://biz.sbs.co.kr/article_hub/20000184421?division=NAVER,https://n.news.naver.com/mnews/article/374/0000395202?sid=101,지난 2019년에도 <b>부실기업</b>의 원활한 퇴출을 위해 신설된 코스닥 상장관리부를 이끈 바 있습니다. 아울러 거래소 또한 코스닥 활성화를 위해 힘쓰고 있습니다. 최근엔 좀비기업 퇴출 기반으로 한 코스닥 개편 연구 용역도... ,"Tue, 30 Jul 2024 11:23:00 +0900"
허약한 체질에 실체 없는 돌려막기…이커머스 ‘티메프發 공포’,https://news.heraldcorp.com/view.php?ud=20240730050295,https://n.news.naver.com/mnews/article/016/0002342730?sid=101,"문제는 재무상황이 좋지 않은 <b>부실기업</b>을 인수하면서 화를 키웠다는 점이다. 인수 당시 티몬의 자본총액은 -6386억원, 위메프는 -2398억원이다. 2021년 큐텐 역시 누적 손실액이 4억1800만싱가포르달러(4313억600만원)에 달할... ","Tue, 30 Jul 2024 11:08:00 +0900"
&quot;저도 파산하게 생겼어요&quot;…티메프 회생 발표에 셀러들 '절망',https://www.news1.kr/industry/distribution/5495460,https://n.news.naver.com/mnews/article/421/0007696311?sid=101,"김 씨는 &quot;(임원진을) 출국 금지했다고 하지만 구속수사를 하고 사재를 강제로 빼내 피해를 보전해야 한다&quot;며 &quot;<b>부실기업</b>이 그대로 운영할 수 있도록 방치한 공정위, 금감원 같은 정부에도 책임이 있다&quot;고 강조했다. 농산물... ","Tue, 30 Jul 2024 10:47:00 +0900"
[전격시사] 김현정 더불어민주당 의원 - ‘티몬·위메프 미정산 사태·국...,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8024236&ref=A,https://n.news.naver.com/mnews/article/056/0011771919?sid=100,<b>부실기업</b>이거든요. 그래서 이것이 지분 매각과 담보를 통해서 자금 조달이 가능할지도 의문이고 또 이 사태 수습을 좀 전에 말씀드렸지만 발표한 그 당일에 법정관리를 신청했거든요. 그래서 구영배 대표의 진정성이 좀... ,"Tue, 30 Jul 2024 09:20:00 +0900"
&quot;<b>기업</b> 회생·파산 신청…통계 작성 이래 최고치 경신&quot;,https://www.itbiznews.com/news/articleView.html?idxno=141141,https://www.itbiznews.com/news/articleView.html?idxno=141141,올해 들어 경기 악화에 대한 자구책을 마련하기 어려운 소규모 <b>기업</b>의 간이회생 신청도 급증하는 등 누적된 한계<b>기업</b>의 <b>부실</b>이 현실화되는 양상이다. 법원에 등록된 회생<b>기업</b> M&amp;A 공고 수는 2023년 65건으로 2020년(15건)... ,"Tue, 30 Jul 2024 09:00:00 +0900"
서정학 IBK투자증권 대표 'IPO 명가' 외쳤지만…상반기 주춤,https://www.ngetnews.com/news/articleView.html?idxno=509759,https://www.ngetnews.com/news/articleView.html?idxno=509759,이런 의지와 다른 결과물을 두고 IBK투자증권은 상반기 실적 <b>부실</b>이 아닌 중소<b>기업</b> 가치 평가나 자금 조달 측면에서 더욱 혜택을 받을 수 있는 시기를 노린 것이라는 입장이다. IBK투자증권 관계자는 &quot;주관사 계약... ,"Tue, 30 Jul 2024 07:30:00 +0900"
[기자수첩] IPO 시장과 마피아 게임,https://www.newstof.com/news/articleView.html?idxno=23392,https://www.newstof.com/news/articleView.html?idxno=23392,<b>부실기업</b>을 상장시킨 것 아니냐는 의심의 눈길도 보낸다. 손실을 본 투자자들은 금융당국에 진상규명을 촉구하기도 한다. 급기야 이들은 일반과 기관 투자자 집단으로 분열해 서로를 비판한다. 일반 투자자는 공모가 책정... ,"Tue, 30 Jul 2024 06:54:00 +0900"
